Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2024-07-23,Chennai,Tamil Nadu,32.7,27.8,30.3,96.0,11.6,16.4,15,Good,997.1,82.9
2024-07-24,Chennai,Tamil Nadu,33.6,27.4,30.5,91.0,51.3,14.1,15,Good,1000.4,82.2
2024-07-25,Chennai,Tamil Nadu,32.2,29.2,30.7,100.0,17.5,12.6,15,Good,997.3,100.0
2024-07-26,Chennai,Tamil Nadu,32.2,26.9,29.5,97.9,0.0,11.7,15,Good,1000.4,81.8
2024-07-27,Chennai,Tamil Nadu,32.6,26.1,29.3,95.4,81.5,13.4,15,Good,1000.3,73.9
2024-07-28,Chennai,Tamil Nadu,33.5,25.5,29.5,91.6,49.9,12.6,15,Good,999.2,64.4
2024-07-29,Chennai,Tamil Nadu,32.5,28.6,30.5,100.0,3.7,13.3,15,Good,995.5,97.2
2024-07-30,Chennai,Tamil Nadu,33.0,26.0,29.5,99.8,4.7,15.0,15,Good,1004.3,73.7
2024-07-31,Chennai,Tamil Nadu,32.3,26.5,29.4,94.8,3.0,11.5,36,Good,998.0,74.9
2024-08-01,Chennai,Tamil Nadu,31.7,26.1,28.9,100.0,11.2,13.8,15,Good,1000.9,94.1
2024-08-02,Chennai,Tamil Nadu,30.9,27.5,29.2,100.0,0.0,18.9,15,Good,998.9,100.0
2024-08-03,Chennai,Tamil Nadu,33.3,27.0,30.2,92.5,0.1,12.6,15,Good,1002.4,81.4
2024-08-04,Chennai,Tamil Nadu,33.2,27.4,30.3,88.9,6.9,14.4,15,Good,999.6,75.4
2024-08-05,Chennai,Tamil Nadu,33.3,28.6,31.0,94.2,0.0,11.1,37,Good,998.8,76.3
2024-08-06,Chennai,Tamil Nadu,34.2,27.9,31.1,93.2,4.1,11.3,15,Good,1001.6,69.4
2024-08-07,Chennai,Tamil Nadu,34.1,26.5,30.3,94.1,8.9,12.1,15,Good,998.2,70.7
2024-08-08,Chennai,Tamil Nadu,32.6,27.2,29.9,95.6,9.3,16.9,15,Good,1000.2,70.4
2024-08-09,Chennai,Tamil Nadu,32.1,28.4,30.2,90.9,2.5,12.2,15,Good,1002.4,87.3
2024-08-10,Chennai,Tamil Nadu,32.7,26.1,29.4,84.6,20.9,14.2,15,Good,1004.4,73.1
2024-08-11,Chennai,Tamil Nadu,30.8,27.6,29.2,92.8,0.0,12.1,56,Satisfactory,999.7,92.8
2024-08-12,Chennai,Tamil Nadu,33.7,25.7,29.7,93.0,3.6,11.2,15,Good,1000.4,71.1
2024-08-13,Chennai,Tamil Nadu,33.6,25.3,29.5,84.3,10.6,12.5,15,Good,1002.6,67.0
2024-08-14,Chennai,Tamil Nadu,34.2,27.8,31.0,82.3,19.5,14.2,32,Good,997.6,88.3
2024-08-15,Chennai,Tamil Nadu,35.3,28.6,31.9,87.3,9.6,15.6,15,Good,1004.3,69.4
2024-08-16,Chennai,Tamil Nadu,36.0,27.5,31.8,82.8,0.0,12.5,15,Good,999.8,66.6
2024-08-17,Chennai,Tamil Nadu,35.4,27.3,31.3,77.1,11.8,13.7,15,Good,1001.2,68.2
2024-08-18,Chennai,Tamil Nadu,33.5,28.5,31.0,90.1,40.4,12.7,15,Good,1002.9,87.6
2024-08-19,Chennai,Tamil Nadu,34.9,26.7,30.8,83.7,5.8,12.8,16,Good,1002.7,70.6
2024-08-20,Chennai,Tamil Nadu,33.3,28.3,30.8,96.1,0.0,11.0,15,Good,1000.8,82.9
2024-08-21,Chennai,Tamil Nadu,35.0,27.8,31.4,82.3,6.5,11.1,34,Good,1006.2,60.8
2024-08-22,Chennai,Tamil Nadu,33.8,29.4,31.6,88.0,4.4,10.6,27,Good,997.8,78.3
2024-08-23,Chennai,Tamil Nadu,34.5,27.2,30.9,82.2,0.0,11.4,46,Good,1001.1,65.9
2024-08-24,Chennai,Tamil Nadu,33.8,27.5,30.6,80.7,2.7,14.4,43,Good,1002.3,74.1
2024-08-25,Chennai,Tamil Nadu,33.7,27.5,30.6,80.7,0.0,16.8,15,Good,1001.9,74.3
2024-08-26,Chennai,Tamil Nadu,34.5,26.1,30.3,82.1,0.0,14.3,51,Satisfactory,1006.5,46.9
2024-08-27,Chennai,Tamil Nadu,33.9,26.7,30.3,82.8,0.0,12.9,28,Good,1001.0,60.1
2024-08-28,Chennai,Tamil Nadu,33.2,26.2,29.7,74.0,0.0,11.9,56,Satisfactory,1007.8,71.8
2024-08-29,Chennai,Tamil Nadu,33.9,25.7,29.8,74.8,0.0,14.0,44,Good,1004.3,73.0
2024-08-30,Chennai,Tamil Nadu,31.7,25.9,28.8,75.6,9.6,24.4,40,Good,1002.6,74.6
2024-08-31,Chennai,Tamil Nadu,32.6,23.7,28.2,83.0,0.0,12.1,41,Good,1001.5,57.9
2024-09-01,Chennai,Tamil Nadu,34.0,26.9,30.5,70.6,0.0,12.8,32,Good,1004.9,75.6
2024-09-02,Chennai,Tamil Nadu,35.0,25.5,30.2,75.8,12.0,12.0,22,Good,1004.2,44.0
2024-09-03,Chennai,Tamil Nadu,34.8,24.8,29.8,70.9,0.0,17.4,15,Good,1006.4,31.6
2024-09-04,Chennai,Tamil Nadu,35.5,27.2,31.3,71.2,0.0,11.0,67,Satisfactory,1004.8,46.7
2024-09-05,Chennai,Tamil Nadu,37.6,29.4,33.5,70.0,0.0,9.9,30,Good,1007.3,65.1
2024-09-06,Chennai,Tamil Nadu,37.7,27.1,32.4,71.4,10.7,12.8,56,Satisfactory,1005.6,32.8
2024-09-07,Chennai,Tamil Nadu,36.5,26.8,31.6,64.7,2.6,9.7,50,Satisfactory,1005.4,26.9
2024-09-08,Chennai,Tamil Nadu,36.7,27.2,32.0,55.1,0.0,11.7,15,Good,1008.4,22.3
2024-09-09,Chennai,Tamil Nadu,36.9,28.2,32.6,62.5,0.0,11.0,90,Satisfactory,1006.9,55.4
2024-09-10,Chennai,Tamil Nadu,37.1,25.7,31.4,53.8,1.8,11.8,15,Good,1008.6,24.6
2024-09-11,Chennai,Tamil Nadu,35.1,25.3,30.2,74.5,6.2,10.9,53,Satisfactory,1009.9,52.3
2024-09-12,Chennai,Tamil Nadu,36.0,25.0,30.5,72.0,0.0,8.5,73,Satisfactory,1007.1,39.0
2024-09-13,Chennai,Tamil Nadu,35.9,25.2,30.5,68.1,0.1,12.0,15,Good,1008.0,31.8
2024-09-14,Chennai,Tamil Nadu,37.2,26.8,32.0,59.2,0.0,11.3,74,Satisfactory,1009.4,26.9
2024-09-15,Chennai,Tamil Nadu,37.1,27.5,32.3,55.6,0.0,13.6,45,Good,1003.0,42.7
2024-09-16,Chennai,Tamil Nadu,36.4,27.0,31.7,54.3,0.0,9.2,67,Satisfactory,1008.1,28.8
2024-09-17,Chennai,Tamil Nadu,36.0,26.7,31.4,56.5,0.0,8.1,107,Moderate,1008.1,38.6
2024-09-18,Chennai,Tamil Nadu,35.2,25.6,30.4,62.7,0.0,11.9,72,Satisfactory,1009.8,44.1
2024-09-19,Chennai,Tamil Nadu,35.1,25.8,30.5,69.8,0.0,11.7,63,Satisfactory,1007.6,46.2
2024-09-20,Chennai,Tamil Nadu,35.2,25.8,30.5,70.1,0.0,11.5,69,Satisfactory,1011.6,49.9
2024-09-21,Chennai,Tamil Nadu,35.2,26.5,30.8,57.4,0.0,17.1,99,Satisfactory,1008.1,38.2
2024-09-22,Chennai,Tamil Nadu,36.5,26.2,31.4,43.9,0.0,7.5,96,Satisfactory,1008.7,20.1
2024-09-23,Chennai,Tamil Nadu,37.0,26.2,31.6,53.1,0.0,7.7,68,Satisfactory,1008.4,40.5
2024-09-24,Chennai,Tamil Nadu,35.4,26.3,30.8,65.5,0.0,8.1,78,Satisfactory,1012.6,42.9
2024-09-25,Chennai,Tamil Nadu,35.3,25.2,30.3,58.1,4.7,11.8,50,Good,1006.4,30.8
2024-09-26,Chennai,Tamil Nadu,37.4,26.3,31.8,52.9,0.0,13.2,68,Satisfactory,1013.9,27.7
2024-09-27,Chennai,Tamil Nadu,34.2,26.8,30.5,61.7,0.0,9.9,124,Moderate,1013.9,66.5
2024-09-28,Chennai,Tamil Nadu,37.9,24.7,31.3,47.3,0.0,11.1,83,Satisfactory,1009.8,12.7
2024-09-29,Chennai,Tamil Nadu,36.4,27.2,31.8,49.6,2.7,8.4,64,Satisfactory,1013.0,36.8
2024-09-30,Chennai,Tamil Nadu,38.0,27.9,33.0,66.1,0.0,8.0,108,Moderate,1011.1,43.2
2024-10-01,Chennai,Tamil Nadu,37.9,27.3,32.6,59.9,0.0,7.5,93,Satisfactory,1014.4,23.4
2024-10-02,Chennai,Tamil Nadu,38.5,27.0,32.8,47.1,0.0,10.9,106,Moderate,1013.2,25.1
2024-10-03,Chennai,Tamil Nadu,38.1,27.0,32.5,41.5,0.0,12.6,86,Satisfactory,1015.9,21.5
2024-10-04,Chennai,Tamil Nadu,37.1,25.9,31.5,52.9,7.0,7.6,132,Moderate,1008.9,27.2
2024-10-05,Chennai,Tamil Nadu,37.9,26.3,32.1,53.1,0.0,8.1,86,Satisfactory,1012.4,38.9
2024-10-06,Chennai,Tamil Nadu,36.8,25.9,31.3,53.9,0.0,8.5,81,Satisfactory,1009.0,23.5
2024-10-07,Chennai,Tamil Nadu,35.4,27.8,31.6,64.6,0.0,7.6,132,Moderate,1011.5,69.2
2024-10-08,Chennai,Tamil Nadu,35.9,24.4,30.2,44.4,0.0,10.0,62,Satisfactory,1017.7,19.7
2024-10-09,Chennai,Tamil Nadu,36.9,25.4,31.2,61.1,0.0,8.6,108,Moderate,1014.0,44.3
2024-10-10,Chennai,Tamil Nadu,37.3,26.4,31.9,49.4,0.4,13.1,119,Moderate,1015.0,31.8
2024-10-11,Chennai,Tamil Nadu,36.8,24.2,30.5,53.7,0.0,7.9,68,Satisfactory,1014.6,26.1
2024-10-12,Chennai,Tamil Nadu,35.2,25.3,30.3,53.5,0.0,11.5,110,Moderate,1014.8,44.9
2024-10-13,Chennai,Tamil Nadu,37.3,23.0,30.2,49.7,0.0,7.1,89,Satisfactory,1013.0,1.6
2024-10-14,Chennai,Tamil Nadu,36.0,24.4,30.2,39.3,0.0,8.0,80,Satisfactory,1012.8,29.6
2024-10-15,Chennai,Tamil Nadu,35.4,22.5,29.0,52.0,0.0,9.4,96,Satisfactory,1013.7,14.0
2024-10-16,Chennai,Tamil Nadu,34.4,23.7,29.1,44.7,0.0,9.8,115,Moderate,1009.5,17.5
2024-10-17,Chennai,Tamil Nadu,34.3,23.7,29.0,48.9,0.0,13.5,96,Satisfactory,1014.9,16.6
2024-10-18,Chennai,Tamil Nadu,35.9,22.2,29.1,52.9,0.0,9.7,147,Moderate,1015.7,9.5
2024-10-19,Chennai,Tamil Nadu,37.6,23.2,30.4,39.5,0.0,9.7,126,Moderate,1013.8,0.0
2024-10-20,Chennai,Tamil Nadu,35.5,21.7,28.6,46.0,4.6,7.4,117,Moderate,1015.5,28.1
2024-10-21,Chennai,Tamil Nadu,33.2,22.8,28.0,47.9,0.0,7.6,104,Moderate,1017.1,21.8
2024-10-22,Chennai,Tamil Nadu,34.2,21.6,27.9,46.8,0.0,8.0,138,Moderate,1018.0,18.4
2024-10-23,Chennai,Tamil Nadu,34.1,24.0,29.1,45.8,0.0,8.8,178,Moderate,1013.7,32.2
2024-10-24,Chennai,Tamil Nadu,34.5,23.8,29.2,50.3,0.0,8.6,119,Moderate,1014.6,27.6
2024-10-25,Chennai,Tamil Nadu,33.6,22.0,27.8,49.4,0.0,9.7,121,Moderate,1018.3,18.2
2024-10-26,Chennai,Tamil Nadu,32.9,23.6,28.2,60.6,0.0,12.8,104,Moderate,1018.0,64.1
2024-10-27,Chennai,Tamil Nadu,34.6,24.3,29.5,46.7,0.0,8.9,165,Moderate,1019.3,34.7
2024-10-28,Chennai,Tamil Nadu,34.8,25.1,29.9,49.9,0.0,10.7,156,Moderate,1019.2,54.2
2024-10-29,Chennai,Tamil Nadu,36.7,23.5,30.1,44.9,0.0,7.4,136,Moderate,1021.5,13.9
2024-10-30,Chennai,Tamil Nadu,36.1,23.2,29.6,46.6,0.0,13.5,118,Moderate,1016.4,23.3
2024-10-31,Chennai,Tamil Nadu,37.0,23.0,30.0,41.7,0.0,8.7,124,Moderate,1020.2,2.1
2024-11-01,Chennai,Tamil Nadu,36.5,23.6,30.0,41.9,0.0,13.4,128,Moderate,1015.3,14.6
2024-11-02,Chennai,Tamil Nadu,35.0,22.6,28.8,47.3,0.0,8.2,171,Moderate,1022.4,11.6
2024-11-03,Chennai,Tamil Nadu,34.3,25.7,30.0,50.8,0.0,8.0,152,Moderate,1018.4,60.8
2024-11-04,Chennai,Tamil Nadu,37.3,23.9,30.6,42.9,0.0,7.6,181,Moderate,1018.5,8.7
2024-11-05,Chennai,Tamil Nadu,36.6,25.3,31.0,43.0,0.0,7.1,140,Moderate,1019.4,14.8
2024-11-06,Chennai,Tamil Nadu,38.6,25.0,31.8,40.4,0.0,11.3,95,Satisfactory,1014.7,0.0
2024-11-07,Chennai,Tamil Nadu,36.6,26.0,31.3,52.3,0.0,7.4,215,Poor,1015.5,25.0
2024-11-08,Chennai,Tamil Nadu,38.2,25.1,31.7,35.0,0.0,9.4,158,Moderate,1017.9,4.6
2024-11-09,Chennai,Tamil Nadu,35.4,25.2,30.3,36.4,0.0,6.9,179,Moderate,1018.9,30.8
2024-11-10,Chennai,Tamil Nadu,36.2,23.1,29.6,39.1,0.0,14.7,125,Moderate,1022.6,0.0
2024-11-11,Chennai,Tamil Nadu,34.5,22.9,28.7,40.6,0.0,11.4,123,Moderate,1017.0,17.0
2024-11-12,Chennai,Tamil Nadu,35.3,22.6,29.0,27.4,0.0,11.1,158,Moderate,1022.0,0.0
2024-11-13,Chennai,Tamil Nadu,33.8,21.3,27.5,54.9,0.0,9.0,117,Moderate,1018.9,12.3
2024-11-14,Chennai,Tamil Nadu,32.0,22.1,27.1,50.0,0.0,8.4,158,Moderate,1019.1,15.4
2024-11-15,Chennai,Tamil Nadu,32.0,21.2,26.6,49.9,0.0,7.7,189,Moderate,1019.6,11.2
2024-11-16,Chennai,Tamil Nadu,34.3,20.8,27.5,44.6,0.0,13.2,164,Moderate,1019.2,11.9
2024-11-17,Chennai,Tamil Nadu,33.8,22.4,28.1,52.1,0.0,6.6,177,Moderate,1020.7,32.1
2024-11-18,Chennai,Tamil Nadu,33.4,24.0,28.7,51.0,0.0,10.2,202,Poor,1018.9,48.5
2024-11-19,Chennai,Tamil Nadu,35.2,22.4,28.8,51.4,0.0,7.4,180,Moderate,1016.9,22.7
2024-11-20,Chennai,Tamil Nadu,35.5,23.0,29.2,44.2,0.0,6.9,133,Moderate,1019.2,5.6
2024-11-21,Chennai,Tamil Nadu,34.6,23.0,28.8,46.2,0.0,8.0,169,Moderate,1020.9,18.7
2024-11-22,Chennai,Tamil Nadu,33.8,22.1,28.0,46.0,0.0,8.0,216,Poor,1017.5,13.3
2024-11-23,Chennai,Tamil Nadu,35.2,21.9,28.5,56.5,0.0,9.5,164,Moderate,1021.4,30.3
2024-11-24,Chennai,Tamil Nadu,33.8,21.6,27.7,48.8,0.0,11.7,207,Poor,1022.9,22.3
2024-11-25,Chennai,Tamil Nadu,33.7,20.0,26.9,38.5,0.0,8.3,198,Moderate,1023.8,0.0
2024-11-26,Chennai,Tamil Nadu,33.3,21.7,27.5,52.3,0.0,6.4,173,Moderate,1021.5,33.6
2024-11-27,Chennai,Tamil Nadu,32.0,22.6,27.3,52.8,0.0,7.3,157,Moderate,1017.3,31.9
2024-11-28,Chennai,Tamil Nadu,32.2,22.1,27.1,51.4,0.0,8.3,186,Moderate,1022.4,39.3
2024-11-29,Chennai,Tamil Nadu,33.2,20.1,26.7,46.0,0.0,7.8,209,Poor,1023.2,11.4
2024-11-30,Chennai,Tamil Nadu,32.1,20.2,26.1,43.9,0.0,10.1,141,Moderate,1020.1,23.1
2024-12-01,Chennai,Tamil Nadu,33.9,18.4,26.2,45.1,0.0,9.4,181,Moderate,1021.4,2.2
2024-12-02,Chennai,Tamil Nadu,32.1,20.4,26.3,42.0,0.0,10.7,131,Moderate,1022.6,18.0
2024-12-03,Chennai,Tamil Nadu,32.8,20.0,26.4,48.0,0.0,6.2,181,Moderate,1025.2,24.1
2024-12-04,Chennai,Tamil Nadu,33.6,19.9,26.7,42.4,0.0,11.4,139,Moderate,1021.1,9.4
2024-12-05,Chennai,Tamil Nadu,33.5,21.4,27.5,53.0,0.0,6.5,201,Poor,1023.3,22.6
2024-12-06,Chennai,Tamil Nadu,31.6,19.3,25.5,57.1,0.0,9.9,165,Moderate,1022.8,21.3
2024-12-07,Chennai,Tamil Nadu,32.8,20.5,26.6,40.7,0.0,12.3,200,Poor,1022.3,11.9
2024-12-08,Chennai,Tamil Nadu,30.8,21.9,26.3,52.3,0.0,6.2,180,Moderate,1024.7,37.9
2024-12-09,Chennai,Tamil Nadu,32.9,20.1,26.5,45.6,0.0,8.4,173,Moderate,1020.4,14.9
2024-12-10,Chennai,Tamil Nadu,33.1,20.6,26.9,50.2,0.0,7.8,153,Moderate,1022.4,19.8
2024-12-11,Chennai,Tamil Nadu,32.6,18.6,25.6,45.0,0.0,6.8,200,Poor,1022.4,0.0
2024-12-12,Chennai,Tamil Nadu,32.0,20.2,26.1,47.8,0.0,6.2,205,Poor,1019.3,25.6
2024-12-13,Chennai,Tamil Nadu,34.1,20.4,27.2,46.2,0.0,11.4,201,Poor,1024.5,11.0
2024-12-14,Chennai,Tamil Nadu,31.3,20.8,26.1,50.1,0.0,6.8,208,Poor,1024.1,31.7
2024-12-15,Chennai,Tamil Nadu,34.1,19.1,26.6,51.7,0.0,19.4,170,Moderate,1022.4,0.0
2024-12-16,Chennai,Tamil Nadu,32.8,21.9,27.3,44.4,0.0,6.9,207,Poor,1021.6,23.5
2024-12-17,Chennai,Tamil Nadu,34.4,21.0,27.7,44.2,0.0,6.9,210,Poor,1022.1,0.0
2024-12-18,Chennai,Tamil Nadu,32.8,20.4,26.6,52.1,0.0,6.1,217,Poor,1023.8,26.5
2024-12-19,Chennai,Tamil Nadu,32.6,20.6,26.6,49.3,0.0,6.8,162,Moderate,1022.6,15.4
2024-12-20,Chennai,Tamil Nadu,33.6,21.0,27.3,46.8,0.0,7.1,185,Moderate,1021.0,23.0
2024-12-21,Chennai,Tamil Nadu,33.2,20.7,26.9,52.4,0.0,8.5,156,Moderate,1021.4,9.2
2024-12-22,Chennai,Tamil Nadu,33.5,20.2,26.9,34.0,0.0,9.9,195,Moderate,1022.4,4.3
2024-12-23,Chennai,Tamil Nadu,33.1,20.6,26.8,40.6,0.0,7.5,230,Poor,1020.6,11.5
2024-12-24,Chennai,Tamil Nadu,31.8,20.4,26.1,52.0,0.0,9.9,208,Poor,1023.4,20.7
2024-12-25,Chennai,Tamil Nadu,32.4,18.5,25.5,46.0,0.0,13.9,165,Moderate,1021.3,26.4
2024-12-26,Chennai,Tamil Nadu,31.3,20.2,25.8,44.6,0.0,8.0,205,Poor,1020.9,22.4
2024-12-27,Chennai,Tamil Nadu,31.1,20.3,25.7,43.2,0.0,7.6,203,Poor,1029.3,5.0
2024-12-28,Chennai,Tamil Nadu,30.6,20.9,25.7,50.1,0.0,6.9,202,Poor,1026.7,43.8
2024-12-29,Chennai,Tamil Nadu,30.0,18.0,24.0,54.1,0.0,8.5,164,Moderate,1023.6,23.8
2024-12-30,Chennai,Tamil Nadu,31.0,18.6,24.8,51.8,0.0,13.1,210,Poor,1024.9,9.9
2024-12-31,Chennai,Tamil Nadu,32.6,19.8,26.2,49.7,0.0,8.4,167,Moderate,1024.8,23.7
2025-01-01,Chennai,Tamil Nadu,31.5,18.6,25.0,55.0,0.0,10.0,181,Moderate,1022.9,22.0
2025-01-02,Chennai,Tamil Nadu,30.7,18.6,24.7,41.8,0.0,8.5,214,Poor,1023.7,16.2
2025-01-03,Chennai,Tamil Nadu,30.3,19.5,24.9,48.5,0.0,8.4,185,Moderate,1022.6,14.4
2025-01-04,Chennai,Tamil Nadu,30.0,20.0,25.0,58.7,0.0,17.9,170,Moderate,1025.6,32.2
2025-01-05,Chennai,Tamil Nadu,31.4,20.8,26.1,58.2,0.0,9.3,193,Moderate,1025.3,41.9
2025-01-06,Chennai,Tamil Nadu,32.7,20.8,26.8,50.8,0.0,10.9,187,Moderate,1025.7,0.0
2025-01-07,Chennai,Tamil Nadu,32.6,21.9,27.2,47.8,0.0,9.7,192,Moderate,1022.9,34.2
2025-01-08,Chennai,Tamil Nadu,34.7,20.9,27.8,51.1,0.0,8.5,197,Moderate,1026.6,16.9
2025-01-09,Chennai,Tamil Nadu,33.4,21.0,27.2,45.6,0.0,7.5,196,Moderate,1022.2,20.3
2025-01-10,Chennai,Tamil Nadu,33.7,22.6,28.1,53.3,0.0,12.9,160,Moderate,1026.2,35.3
2025-01-11,Chennai,Tamil Nadu,33.8,21.3,27.5,49.6,0.0,6.4,163,Moderate,1021.3,0.0
2025-01-12,Chennai,Tamil Nadu,31.4,19.7,25.5,47.0,0.0,7.3,216,Poor,1020.2,29.3
2025-01-13,Chennai,Tamil Nadu,31.8,21.1,26.4,42.3,0.0,7.3,217,Poor,1026.5,35.3
2025-01-14,Chennai,Tamil Nadu,33.1,19.9,26.5,54.8,0.0,11.2,191,Moderate,1023.7,7.7
2025-01-15,Chennai,Tamil Nadu,33.3,19.1,26.2,46.4,0.0,13.2,185,Moderate,1023.5,0.0
2025-01-16,Chennai,Tamil Nadu,32.8,21.2,27.0,51.6,0.0,6.6,174,Moderate,1021.5,39.9
2025-01-17,Chennai,Tamil Nadu,33.4,19.8,26.6,42.9,0.0,8.2,136,Moderate,1020.6,0.0
2025-01-18,Chennai,Tamil Nadu,32.0,19.7,25.9,39.0,0.0,11.1,176,Moderate,1020.9,23.5
2025-01-19,Chennai,Tamil Nadu,30.7,20.0,25.3,52.8,0.0,7.4,149,Moderate,1022.8,32.3
2025-01-20,Chennai,Tamil Nadu,31.2,18.2,24.7,47.8,0.0,9.9,188,Moderate,1022.3,23.9
2025-01-21,Chennai,Tamil Nadu,30.9,20.0,25.4,50.5,0.0,8.1,217,Poor,1018.5,25.8
2025-01-22,Chennai,Tamil Nadu,31.8,19.5,25.6,47.7,0.0,15.9,153,Moderate,1025.7,14.0
2025-01-23,Chennai,Tamil Nadu,31.9,18.9,25.4,33.1,0.0,7.5,176,Moderate,1021.4,24.4
2025-01-24,Chennai,Tamil Nadu,31.7,19.2,25.5,48.8,0.0,10.4,158,Moderate,1024.7,7.9
2025-01-25,Chennai,Tamil Nadu,30.0,18.5,24.3,48.7,0.0,7.7,187,Moderate,1021.1,10.5
2025-01-26,Chennai,Tamil Nadu,30.4,18.6,24.5,51.1,0.0,8.9,182,Moderate,1022.7,18.9
2025-01-27,Chennai,Tamil Nadu,31.9,17.0,24.4,44.4,0.0,6.7,165,Moderate,1024.2,0.0
2025-01-28,Chennai,Tamil Nadu,30.9,21.4,26.1,49.9,0.0,10.0,198,Moderate,1023.4,25.5
2025-01-29,Chennai,Tamil Nadu,33.3,19.7,26.5,44.7,0.0,11.8,232,Poor,1021.0,0.0
2025-01-30,Chennai,Tamil Nadu,31.5,20.3,25.9,50.6,0.0,6.6,212,Poor,1022.7,22.6
2025-01-31,Chennai,Tamil Nadu,31.9,20.3,26.1,51.7,0.0,7.2,181,Moderate,1022.9,23.8
2025-02-01,Chennai,Tamil Nadu,32.7,20.0,26.4,46.7,0.0,11.4,169,Moderate,1021.1,6.1
2025-02-02,Chennai,Tamil Nadu,33.3,18.9,26.1,53.4,0.0,7.9,168,Moderate,1019.1,0.2
2025-02-03,Chennai,Tamil Nadu,32.0,19.2,25.6,43.5,0.0,8.3,166,Moderate,1020.2,12.0
2025-02-04,Chennai,Tamil Nadu,31.5,18.9,25.2,48.8,0.0,6.9,201,Poor,1020.7,26.9
2025-02-05,Chennai,Tamil Nadu,31.8,18.6,25.2,58.3,0.0,11.9,189,Moderate,1021.4,22.8
2025-02-06,Chennai,Tamil Nadu,33.3,19.9,26.6,43.3,0.0,6.7,153,Moderate,1024.1,1.6
2025-02-07,Chennai,Tamil Nadu,32.6,20.7,26.6,52.4,0.0,8.3,182,Moderate,1022.6,18.6
2025-02-08,Chennai,Tamil Nadu,32.7,20.3,26.5,49.1,0.0,7.5,199,Moderate,1019.1,20.9
2025-02-09,Chennai,Tamil Nadu,32.4,19.8,26.1,47.5,0.0,10.6,158,Moderate,1024.4,20.5
2025-02-10,Chennai,Tamil Nadu,32.4,20.3,26.4,49.6,0.0,18.0,141,Moderate,1020.4,3.5
2025-02-11,Chennai,Tamil Nadu,32.5,20.2,26.4,50.8,0.0,6.4,190,Moderate,1021.8,19.5
2025-02-12,Chennai,Tamil Nadu,30.6,19.5,25.1,44.0,0.0,7.4,187,Moderate,1018.8,30.9
2025-02-13,Chennai,Tamil Nadu,30.4,19.1,24.7,51.7,0.0,7.8,178,Moderate,1019.8,25.8
2025-02-14,Chennai,Tamil Nadu,28.7,17.7,23.2,46.8,0.0,6.7,176,Moderate,1023.1,25.0
2025-02-15,Chennai,Tamil Nadu,27.3,17.4,22.3,62.7,0.0,8.5,173,Moderate,1019.4,42.7
2025-02-16,Chennai,Tamil Nadu,29.1,15.9,22.5,60.4,0.0,10.9,151,Moderate,1021.1,22.0
2025-02-17,Chennai,Tamil Nadu,29.4,16.8,23.1,57.4,0.0,9.1,136,Moderate,1021.7,7.5
2025-02-18,Chennai,Tamil Nadu,30.0,15.9,22.9,50.0,0.0,10.0,123,Moderate,1018.6,7.7
2025-02-19,Chennai,Tamil Nadu,29.9,17.8,23.8,48.2,0.0,7.3,176,Moderate,1016.7,21.4
2025-02-20,Chennai,Tamil Nadu,30.5,18.2,24.4,47.0,0.0,10.1,157,Moderate,1021.8,0.0
2025-02-21,Chennai,Tamil Nadu,32.8,20.0,26.4,42.0,0.0,9.0,166,Moderate,1025.0,13.0
2025-02-22,Chennai,Tamil Nadu,32.1,21.5,26.8,60.5,0.0,6.8,142,Moderate,1020.0,23.7
2025-02-23,Chennai,Tamil Nadu,32.4,20.6,26.5,57.2,4.6,8.6,153,Moderate,1020.4,33.7
2025-02-24,Chennai,Tamil Nadu,32.8,19.5,26.1,45.6,0.0,7.5,158,Moderate,1017.3,0.0
2025-02-25,Chennai,Tamil Nadu,31.9,18.9,25.4,53.9,0.0,21.9,145,Moderate,1022.0,19.4
2025-02-26,Chennai,Tamil Nadu,32.6,18.8,25.7,45.7,0.0,11.1,163,Moderate,1018.1,16.9
2025-02-27,Chennai,Tamil Nadu,29.7,19.3,24.5,44.0,0.0,8.9,132,Moderate,1021.4,19.2
2025-02-28,Chennai,Tamil Nadu,29.8,18.2,24.0,39.2,0.0,12.6,149,Moderate,1020.3,20.9
2025-03-01,Chennai,Tamil Nadu,28.9,18.0,23.4,50.7,0.0,10.2,126,Moderate,1020.4,18.9
2025-03-02,Chennai,Tamil Nadu,31.1,18.1,24.6,52.6,0.0,6.8,92,Satisfactory,1019.9,38.1
2025-03-03,Chennai,Tamil Nadu,31.3,20.7,26.0,54.6,0.0,14.0,167,Moderate,1019.3,35.2
2025-03-04,Chennai,Tamil Nadu,29.7,20.9,25.3,55.4,0.0,6.6,139,Moderate,1018.8,48.3
2025-03-05,Chennai,Tamil Nadu,32.6,18.2,25.4,51.0,0.0,13.3,151,Moderate,1020.0,18.1
2025-03-06,Chennai,Tamil Nadu,31.4,19.5,25.4,51.4,0.0,9.1,123,Moderate,1016.4,12.5
2025-03-07,Chennai,Tamil Nadu,30.5,18.9,24.7,39.0,0.0,8.5,120,Moderate,1017.5,5.1
